Unnamed: 0,individual,alias
107,"truong hoc cap 1 ; 2 ; 3, cong an quan, tam, cho thanh khe",
108,nam hoa xuan kiet,
110,"truong hoc cap 1 ; 2 va 3, cong vien ho dieu hoa, cong vien, cong vien anh sang, trung tam thuong mai, cong vien vui choi tre em, phong kham da khoa",
111,"cho hiep, kcn quang trung, cho nga 3 dong quang",
112,ho sinh thai tu nhien hong hac,
113,"cho dem da lat, vuon cay an trai",
114,"cau rach chuoi, chua thien vien truc lam, chua",
116,"cao toc, truong hoc, benh vien, trung tam hanh chinh, rau sach, cho",
117,"cau rong, cho dem",
119,"cho cvv, truong, trung tam hanh chinh",
120,"bac<unk>, uy ban phuong",
122,"khu cong nghiep son dong, truong hoc cac cap",
123,"cap 2, sieu thi sai gon co. op, truong mam non, cap 3, truong hoc, nha tre, sieu thi, sieu thi bach hoa xanh, truong tieu hoc , cap 1, ho boi",
124,"cho, truong hoc, truong hoc quoc te, benh vien",
126,cho thu duc 200m,
127,"cay xang, trung tam buon ban, ngan hang cho, tinh lo 420, khu cong nghe cao hoa lac 3p",
129,"dan tri cao lh, khu kinh doanh",
131,"cang cai mep thi vai, truong hoc, cho, kcn phu my 3, ho tram, bien",
132,"cong vien xanh, quang truong van hoa, truong hoc lien cap, mam non, san golf pga ocean, clubhouses, bien du lich suc khoe novaworld phan thiet, cong vien",
134,"khu the duc the thao mieu noi, ho boi",
136,ben xe my dinh,
138,phong tam xong hoi,
139,"uy ban, dai hoc, y te phuong, truong cap 1.2.3, cong an",
140,cau song han,
141,khu kinh doanh sam uat,
142,"nomura, y te, vui choi, trang due, cong vien cay xanh, giao duc, bat dong san, kcn, bai do xe",
143,"truong tieu hoc luong the vinh, ubnd thanh pho thu duc",
144,kdt nam dong ha,
145,"truong hoc tram y te, cho vo ngua, uy ban phuong",
147,"long beach cam ranh, du lich, cong vien",
148,"khu dan tri cao, truong hoc, sieu thi, benh vien, cho, cong vien",
149,"van phong cho thue, truong mam non nhat ban, le tan, ho boi, toan huy hoang",
150,"tinh, dan tri cao, doi huy hoang",
151,"becamex dong phu, truong hoc, ubnd tt phuoc vinh, kcn vsip 4, vsip 4, cho phuoc vinh, kdc dong",
154,"truong dai hoc, royal city",
156,"tay bui vien, khach san pullman, van phong, nha hang cao cap, tu giac ma lang",
158,"nova mui yen, bau trang, khu du lich quoc gia",
160,"ho boi, sieu thi",
161,"cho, vincom, quan an, big c thang long",
163,"khach san 5 sao mariot, san golf 18 lo, ben du thuyen, cap treo, ho ca koi, khu to hop vui choi giai tri",
164,"trung tam thuong mai parkson cantavil, sieu thi big c, truong hoc quoc te, khu vuc dan tri, ho boi tran, family mart, vinmart, nha hang han quoc, quoc te uc, san bay tan son nhat, lotte cinema, saigon cafe, truong mam non blue sky, sieu thi metro, phong tap gym nutrifort, vincom megamall, cho, cafe terrace",
165,"gym sieu thi, ho boi",
166,"manhattan saigon, pullman saigon, cong an tp tran hung dao, pho tay bui vien",
167,"vincom, vincom thu duc, truong thpt le quy don, cho cong vien, benh vien, cong an quan, truong dh su pham ki thuat tp. hcm",
168,"kcn sach, dan tri cao",
169,3 sao,
170,"cau nguyen tri phuong, cho pham the hien, truong hoc, cho ta quang buu, sieu thi, cho, khu mua sam, chanh hung, quan an",
171,"chung cu hoang gia, ho sen, nha hang, trung tam van hoa the thao thanh pho",
172,"cay xanh, ubnd, khu thuong mai giga mall, khu dan cu dan tri cao, sieu thi, tram y te, cho, truong hoc cac cap",
173,muong thanh,
174,"khu cnc hoa lac, tinh lo, truong hoc, ubnd xa, cho",
175,biet thu,
176,cong vien,
177,"bach hoa xanh, the gioi di dong, truong hoc, cho, kcn tan kim",
178,"tram xa, cho, truong hoc, ubnd",
179,da nganh nghe,
180,"duong dien gio hoa thang, san bay phan thiet, khu du lich bau trang",
182,"gym, ho boi, trung tam thuong mai",
186,"vincom, truong cap 1.2.3, ch, khach san, cong ty",
188,"cho thi nghe, so thu, truong hoc",
189,khu tai dinh cu binh yen,
190,"trung tam, san bay cam ranh, truong hoc, benh vien, tt hanh chinh, cho",
191,"cong nghe cao hoa lac, cnc hoa lac, xuan mai, dh quoc gia hn, to hop y te",
192,cau phu xuan quan,
193,cho go xoai,
195,khu dan tri cao,
197,"uy ban thi tran xuan mai, thpt xuan mai, dh lam nghiep, cho xuan mai",
199,"ho dieu hoa, nha xe",
200,"ben xe nga tu ga, benh vien, truong hoc",
201,"trung tam thu phu nghi duong, trung tam dich vu, giai tri, trung tam pho cho",
204,"do thi, benh vien 103, vien bong le huu trac, benh vien k tan trieu, hoc vien quan y, kdt ve tinh kien hung luxury, tram, truong, cho",
205,"kdc five star, kcn cau tram",
206,"truong hoc, benh vien, quan ca phe, cho, cho tan dinh, dan tri cuc cao",
209,"khu vui choi giai tri, ho boi, san tennis, khu do thi eco xuan, quan cafe, cong vien cay xanh, nha hang, khu vui choi tre em, sieu thi lotte mart, benh vien quoc te becamex, khu thuong mai dich vu the season binh duong, cho, khu can ho cao cap eco xuan lai thieu, phong gym, khu do thi, truong hoc cac cap",
210,"cho, benh vien, truong hoc cac cap",
211,"truong cho, cho xom",
212,"golf, san bay quoc te phu quoc, canh lang chai ham ninh, khu phi thue quan, canh khu cong nghiep ham ninh, bien ham ninh, san golf bai vong",
214,"salon spa, gym, cigar lounge, nghi duong, san golf gia lap, khu tro choi, khu vui choi tre em, bien nhiet doi nhan tao, thu gian duoi nuoc, vuon tren may, khu resort",
215,"khach san, am thuc, cho da kao, toa nha",
216,"bach hoa xanh, dien may xanh, vinmart",
217,"truong dai hoc, van phong, khu do thi",
220,aeon mall,
221,"cay xang phan xich long, nha hang, ngan hang, truong hoc, benh vien, sieu thi, cho",
222,"depot metro suoi tien, kdl lang buoi tan trieu, ubnd xa tan hanh, lang dai hoc quoc gia, ngan hang, kcn cao quan 9, cu lao pho, khu cong nghiep bien hoa 1,2, kcn loteco, kcn pua cheng, sieu thi metro, truong tieu hoc tan hanh, kcn amata, cau hoa an, cong vien, khu do thi bien hoa, truong dai hoc lac hong, ben xe mien dong moi, cho tan hanh, trung tam thuong mai, benh vien da khoa dong nai, trung tam y te tan hanh, cay xanh, truong thcs tan an, kdl suoi tien",
223,"cho, truong hoc, cau tran khanh du, cua hang",
224,khu mua sam thuong mai,
227,"do thi, truong mam non",
228,"sieu thi, truong hoc, benh vien, khu phuc hop the thao",
229,"toa nha vp, khu kinh doanh da nganh nghe",
230,"uy ban, cho, truong hoc, tram y te",
232,truong hoc,
235,"ho nuoc, tuyen duong sat do thi nhon cat linh, khu do thi van canh, cay xanh",
237,"tttm, khu van phong, cong vien",
239,"uy ban, truong hoc cac cap hung vuong, cho 208",
240,"trung tam y te, cho, truong mam non, uy ban xa",
241,"hanh chinh, song sai gon",
242,khu vuc dan tri cao so,
243,"uy ban, truong hoc, nghi duong homestay, cho, nha tho",
246,"bach hoa xanh, truong hoc, ubnd",
247,"phong tap, khu sinh hoat, du thuyen, phong trien lam nghe thuat, quan cafe, nha hang, truong hoc, mini hotel, co so y te, trung tam hoi thao, cau lac bo, trung tam thuong mai, cong vien",
248,"sinh hoat cong dong, truong hoc, benh vien, khu cong nghiep, sieu thi dien may",
249,"cho chieu lieu, truong hoc",
251,"chung cu bau cat, cho nho",
252,"bach hoa xanh, cho, truong",
253,"truong hoc cap 2, khu coong nghiep cong ty cong nghe cao hoa binh",
254,"aeon mail binh duong, honda tan long van 2, vship 1, cho, truong benh vien, cay xang so 4",
255,"cang cai mep, cang phu my",
259,"song, khu dan cu van hoa, cong dai hoc van lang 3, dan tri cao, cong vien",
260,"khu cong nghiep, khu cong nghiep cau cang phuoc dong",
261,cho tan my,
262,sieu thi co. op mart,
263,cho tan long,
264,bach hoa xanh.ngay,
265,cho hung long,
266,"uy ban, cay xanh, khu du lich, cao toc, nha hang, ngan hang, khu cn, truong, benh vien, san bay, cho, bien",
267,cho ngai tu,
268,"khu nghi duong cao cap cua sun, quang truong bien sam son, san bong, truong hoc, ho dieu hoa, trung tam thuong mai, cho, khu vui choi giai tri sun, cong vien",
269,"cau chanh hung, cau nguyen tri phuong, sieu thi coopfood, cho pham the hien, truong hoc, bv, sieu thi con cung",
271,"cho, cum khu cong nghiep",
272,"dien may xanh, bach hoa xanh, sieu thi, benh vien, dan cu",
274,"truong hoc, tu nhien, cho tram",
277,khu cong nghiep,
278,"cho, khu dan cu, benh vien, truong hoc",
279,"uy ban xa, cap 1",
280,khu dan tri cao.van minh,
281,"pmh, khu do thi, gs",
284,"truong hoc an hoa, cho ben go",
286,"cho, truong hoc",
289,truong tieu hoc le thi trung,
290,"tttm vincom thu duc, cho tu duc, san bay, cap 1, truong cap 2 ; 3, truong mau giao, nha thieu nhi thu duc, benh vien da khoa thu duc",
291,"khu dan cu, cho duong",
292,"truong hoc, kdc, kcn, ubnd",
294,"cho, ho boi tay thanh, truong hoc cap 2 ; 3, tttm aeon tan phu",
295,"cho, cay xang day du, truong hoc cac cap 1-2-3 - cao dang-dai hoc",
298,ubnd,
299,ho tay,
303,"truong hoc, dan tri cao, thoi trang, cung",
304,"san bay tan son nhat, gym, san bay, bbq, ho boi, cong vien",
306,"ubnd xa dong hoi, truong hoc cap 1.2, ho lai da, vinhomes co loa, cho, trien lam quoc te giang vo",
308,"dt725, cho, ben xe, truong hoc cac cap",
309,"dich vu, toa nha cao tang, van phong, tru so nha nuoc, dan tri cao",
310,"suoi lon, trung tam hoi nghi quoc gia",
313,"truong si quan luc quan, nghi duong sinh thai, truong tieu hoc co dong, cho hoa lac",
317,"dan tri cao, cho pn",
318,"be boi, tap the thao",
319,gym,
321,vuon,
322,khu bao ton pho co,
323,"song lap, vuon, stc",
324,"bai gui xe, khu giai tri, ho van chuong",
327,"beach club, cong vien bien miami bikini beach, trung tam huan luyen the thao quoc te, cong vien the thao, am thuc, shophouse, the dune, nha hang au lac do brazil, san golf pga, cong vien giai tri, khu trai nghiem lac da, saigon casa",
329,"ho cu loc, thcs, truong tieu hoc, cho, thpt nhan chinh",
330,"bv 103, san bong, bv k 3, truong hoc, kdt kien hung, cho, kdt xala",
331,"sealink ham ruou vang, san bay phan thiet, cho sara, nong truong",
332,"truong dai hoc, khach san, khu kinh doanh",
333,"truong hoc, nha hang",
336,"khuan vien, cay xanh",
337,"thuong mai, casino, trung tam tai chinh, vui choi giai tri, dvtm savico, chung cu cao cap",
339,resort vedena,
341,"khu du lich sinh thai dap dong quan, ho ham lon, khu du lich sinh thai ho dong quan, den giong, khu am thuc huong rung quan",
342,"khu do thi nam vinh hai, suoi khoang nong",
344,"truong hoc, sieu thi, cau hoa xuan",
346,"ho suoi hai, dan tri cao",
347,"khu du lich dambri, ho ngoc",
348,ngan hang,
351,"cau, ho boi tran, bui vien, vinmart, ngan hang techcombank, gym, khu bbq ngoai troi, hieu thuoc, ho boi chan khong ngoai troi, khu vui choi giai tri , an uong quan, cafe, sieu thi, khu vui choi tre em trong nha, ho boi, dau xe hoi, phong tap gym",
352,"ben xe mien tay, spa, tttm parkson hung vuong, tttm an dong, benh vien cho ray, ho boi, nha tre gym, cong vien dam sen, cong vien",
353,"cho tan huong, cho kinh doanh",
354,"khach san mini, mini hotel, villa",
355,"ubnd phuong, truong mam non, truong cap 1 , 2, cong an phuong, co quan dan chinh",
359,"thuong mai, quan uy",
361,"cau nhat tan, tram, truong, trung tam hanh chinh, cau dong tru, ql3, cho, ql5",
363,"metro, trien lam tan binh, san bay, cong an quan, trung tam thuong mai cao cap, benh vien quan, tttm vincom",
364,kcn vinh loc,
365,"nha cao tang, cau chu y, khu dan tri cao, cho rach ong, truong tieu hoc au duong lan",
366,"vinhomes ocean park, ecopark",
367,"san van dong, cau chanh hung, ubnd quan 8",
370,"cho, truong hoc, trung tam thuong mai",
373,"san gon 16 lo, eo gio, cong vien trung tam, safari flc, condotel merry land 5 sao, du lich ky co, san bay phu cat, resort dang cap 5 sao, cap 2, khu nghi duong flc, truong hoc mam non , cap 1",
376,mat bien,
378,"be boi, nha hang, san bay, sieu thi, trung tam thuong mai, cho tuy hoa, phong tap gym",
380,"doanh trai quan doi, kdt times city, ho den lu, den lu hoang mai",
382,"khu cong nghiep, danh khoi, cang bien",
383,"cong nghe cao hoa lac, tai dinh cu tan xa, khu cong nghe cao",
384,"khu dan tri an ninh, truong dh rmit",
386,"htkt cic 8, cong vien",
387,"cho dau moi, da lat",
390,"ecopark, aeonmall long bien, cho dan sinh",
391,"khu dan cu moi, chua buu lam, ho, benh vien huyen dak glong, khu du lich ta dung, ho quang khe",
394,truong hoc cac cap,
395,"uy ban q12, thuoc tay",
398,"quang sun square, rung, toa nha trong dong, nha hat opera, quang truong bien",
399,"truong thcs, khu vip dan tri cao",
400,"cay xanh, san bong, benh vien, cho, song quan truong",
402,"khu tai dinh cu, khu cong nghiep tan binh mo",
403,"cong vien cat, quan the do thi nghi duong 5 sao, san bay quoc te, cong vien chu de, bai bien hai ninh, san golf, cau nhat le 3, shophouse, biet thu nghi duong, grand hotel, bai bien, resort 5 sao, san bay dong hoi, minihotel, vuon thu safari",
405,"ho boi, truong mau giao, sieu thi, khu bbq",
406,"lang dai hoc y duoc, khu cong nghiep tan binh mo rong",
407,"cho binh thanh, nha cao tang",
408,"phong tap yoga, gym, hieu thuoc, ngan hang, truong hoc, sieu thi, khu do thi",
409,"ta, ho ha dinh, giao vien, dan tri dinh cao, cho, quan doi, dan tri cao, cong an, truong hoc cac cap",
411,"dien may, bach hoa, nha hang, sieu thi, cho, quan an",
412,"dai hoc, bong da mini, sieu thi, san van dong, cho, ben xe, truong mau giao , cap 1,2,3",
413,"bai o to, dan tri cao, ho dieu hoa the duc",
415,"ubnd, tuan, kcn luong son, resort hoa son, stay, lau dai viet tuyet, nha vuon",
416,"& golf, khu kinh te nhon hoi, san bay phu cat, luxury, quang truong dai duong, flc zoo wild & safari park, san golf 36 lo",
418,"cong vien, cong vien canh quan, tran bo, cay xanh, gym, spa, cao cap, quang truong nhac nuoc, the thao san tennis, khu vui choi cho tre em, truong hoc, khu an uong bbq, benh vien, kcn, nha giu tre, trung tam thuong mai, ho boi, khu cong nghiep dong nai",
419,"kcn tan binh mo rong, kcn lai hung, kcn, kcn bau bang",
420,"kcn , dich vu va do thi vsip hai phong, san bay cat bi, cau hoang van thu, khu vui choi vinwonder vu yen, thanh pho giao duc nguyen hoang, trung tam hanh chinh moi",
423,"khu vui choi giai tri, quan nhau, bai tam bien viem dong, tra sua an vat, truong cap 1,2,3, nha hang, khu, benh vien, truong hoc cac cap, trung tam hanh chinh, cho, cong vien",
424,mui dinh ecopark ninh thuan,
425,"kdt van khe, cay xanh, big thang long, truong quoc te, khu do thi nam cuong, cong vien",
426,"khu nghi duong, thac voi, chua linh an, khu du lich, binh yen, thac lieng rowoa, khu du lich thac voi, san bay",
428,"ho boi tran, vinmart, cafe, phong gym, quan an",
429,deo,
431,"cho lang vong, cay xanh, cho dan sinh, cho hop nhat, cho cau giay, ho dieu hoa, cong vien cau giay, cho dich vong 337, cho yen hoa",
435,"truong hoc, cho vinh hung, sieu thi",
436,"quang truong vui choi, phong tap yoga, spa, quang truong nhac nuoc, nha tre, kcn, trung tam thuong mai, ho boi, phong tap gym, cong vien",
437,truong hoc cac cap cong ly,
438,khu vui choi,
441,san van dong quoc gia,
442,khu kinh doanh,
443,ho linh dam,
445,"tiem giat, ca phe, vuon nhat, benh vien vinmec, san van dong the thao, be boi, hoc vinschool, trung tam thuong mai megamall, quan an, diem nuong bbq, tiem thuoc, sieu thi, svd my dinh chi 4, o, cong vien",
446,"ho canh buom, pho thuong mai shophouse, cao toc, san golf, ngan hang, truong, benh vien, cong vien 100 ty, trung tam thuong mai, cafe hinh la tra",
447,"cong vien, cong vien gia dinh, jacuzzi, ho boi tre em, tuyen metro, trung tam thuong mai outsight, khu bbq, be boi vo cuc, ho boi, pho am thuc trung hoa, ho boi aqua gym",
449,"cho ben thanh, pho tay bui vien",
450,"vp, mb",
451,"cong vien canh quan, ho boi tran, san tennis, gym, spa, dai phun nuoc, khu vui choi cho tre em, nha giu tre, trung tam thuong mai, khu an uong bbq, khu the duc the thao",
452,truong nghe,
453,gigamall,
454,"khu spa, san tennis, nha giu tre, cafe ngoai troi, ho boi, khu chay bo, phong gym, khu phuc hop trung tam thuong mai",
458,"an uong, nha van hoa, khu cong nghiep que vo 1, vuon hoa",
460,cong vien gia dinh,
461,"resort 5, san tennis, gym, spa, ho boi tran bo, nha hang, khu vuon bbq, sieu thi, cafe tren, truong nhac nuoc",
463,"truong hoc, benh vien, cho dan sinh, khu vuc dan tri cao",
465,"khu vui choi giai tri, cong vien, the duc the thao, ho nuoc man, khu vuc thuong tra, bai bien the lounge, spa, nha hang, sieu thi, coffee, trung tam thuong mai, phong gym, yoga",
466,"santorini, khu du lich, bien",
467,"ngan hang, truong hoc, cho, tttm binh tan, quan an",
468,"cay xanh, benh vien da khoa vinh duc, lua, khu cong nghiep, benh vien vinh duc",
469,"benh vien, cho, cong vien",
472,"cong vien, vinh ha long, di san thien nhien the gioi, tttm sun marina town, sun world, khu nghi duong 5 *, bien bai chay, shophouse thuong mai, khu vui choi , giai tri, trung tam hanh chinh hon gai, bai xe, cau cang du thuyen quoc te, bai bien, hang sang, tau sieu du thuyen, quang truong bien, sun world ha long, khu du lich bai chay",
473,"khach san 5 sao, san golf hills top, quang truong lamour, la casa hotel, nghi duong, 5 sao, thap dong ho, san golf hilltop valleey, trung tam cham soc suc khoe, cong vien cay xanh",
474,"khu biet thu nghi duong, san tennis, san choi tre em, cong vien canh quan ho canh quan clubhouse 5 sao, san choi cau long, boutique shophouse, bien",
475,"cafe san vuon, thcs thuan giao, sieu thi aeon mall binh duong, gym, truong tieu hoc, ho boi tran bo, shophouse, trung tam thuong mai, bbq",
476,"san bay quoc te, cay xanh, cong vien chu de cong vien nuoc, khach san 5 *, cong vien nuoc, casino, ben du thuyen, ho, san golf pga, nghi duong 5 sao",
477,"ben xe mien dong, ga metro suoi tien di an, metro di an, ngan hang, benh vien, cho, khu do thi, lang dai hoc, truong hoc cac cap",
479,"quang truong sun carnaval, condotel, cong vien sun world ha long, cao tang, ks, novotel, van phong, sai gon ha long, cho dem, royall ha long, khach san, can ho cao cap, resort sun premier village",
480,"khu dan cu, suoi da ban, truong hoc, khu du lich suoi da ban",
481,"truong thpt le trong tan, truong thcs ton that tung, sieu thi nhat aeon mall, be suc, truong thcs, celadon city, phong kham da khoa hoan my, xong hoi, nha hang sky gourmet, gym, tam hoi, dai vong canh, cong vien cay xanh, pho co hoi an, cong vien, lang van hoa, ho boi vo cuc, dau xe hoi, ho boi sac mau, giao duc a chau, rap chieu phim ngoai troi, chay bo, clb the thao noi, clubhouse, thpt le thanh tong",
482,"toa nha van phong, cong vien cau giay, mini",
484,"uy ban phuong, truong hoc cac cap, tram y te, sieu thi, dan tri cao, cho dan sinh 208",
485,"khu do thi nghi duong, be boi rieng, khu du lich, ben du thuyen, khu du lich tren doi, bai dai, san bay van don, khu o, bai tam rieng, cong vien vui choi giai tri, ke, bien",
487,"khu cn, xuong ruou",
488,"bien doc let, cho lac an, khu kinh te, doc let, nha may dong tau hyundai vinashin, truong hoc, cang, tram y te, bai bien, khu kinh te van phong, bai tam doc let",
489,"cho, truong hoc, sieu thi, truong hoc tran quoc tuan",
491,nha may vinfast,
492,"bai tam, resort intercontinental a la carte ha long bay, poor bar, ho dieu hoa, khu can ho khach san, quang truong bien, tttm, be jacuzzi, lotte, dich vu, intercon halong, nha hang y, pho mua sam harbor bay, pho di bo quang truong marina, aeon mall, nha hang nhat, rooftop bar, be boi vo cuc, be boi 4 mua",
493,"cho, truong hoc, sieu thi phu lam",
494,"nha the thao, vincom plaza le van, truong hoc, benh vien, cho, truong thpt le van thi, cong vien",
495,"cong vien noi khu, cong vien",
497,"trung tam hanh chinh hon gai, khu vui choi , giai tri, quang truong bien, cang tau sieu du thuyen, di san thien nhien the gioi, khu nghi duong 5 *, bien bai chay, shophouse thuong mai, bai bien, sun world ha long, cong vien, biet thu, can ho hang sang, tttm sun marina town, khu du lich bai chay, vinh ha long, sun world, bai xe, cau cang du thuyen quoc te",
498,ngan hang acb,
499,"khu tro choi the thao bien, vuon thien tren khong, four season park, wellness, cong vien nghe thuat, du lich, villa, charm resort ho tram, tam khoang onsen, thuy tri lieu, bungalow spa, beach party, mini golf, nhiet tri lieu, ben du thuyen 5 sao, sky pool, thien duong giai tri 6 sao tomorrowland, ho tram",
500,"cho, truong hoc lien cap, ngan hang",
501,"ben xe khach thuong ly, vincom, truong hoc cac cap phuong, sieu thi metro, cho so dau, cua hang tien ich",
502,"cho, benh vien, sieu thi dien may",
503,"cong rung cuc phuong, tram y te",
505,"tttm, vincom, dai hoc, ho boi tran bo, trung tam y te, truong thcs thuan giao, truong hoc, mam non, benh vien quoc te becamex, khu vui cho, bv quoc te colombia, aeon mall, cong vien",
506,"sao, sanh tiep khach, cua lo, khu vuc am thuc tiep don thuc khach, hoi truong to chuc su kien - gala, buffet an sang, khu vuc uong cafe, quay le tan, khu vuc ban hang luu niem",
507,cho hoa dam sen,
509,trung tam hoi nghi quoc gia,
511,san golf skylake,
512,cong rung,
513,"san bay tan son nhat, khach san de nhat",
514,"kdt den lu, can ho cao cap feliz homes hoang mai, ho den lu",
515,"cho, truong tho an lao, khu cong nghiep, cau vang",
516,"vincom, ben xe khach, cho dau moi hoa qua, cua hang tien ich, truong hoc cac cap",
517,vinhome,
518,vinhome ocean park,
519,"tram y te p12, khu bau cat, ngan hang, truong hoc, benh vien, cho ba hoa, cho, nha tho, cong vien",
520,"trung tam, trung tam day tieng, sieu thi, truong dh, dan tri cao",
522,"tphcm, ngan hang, cao toc long thanh dau giay, tp bien, khu cong nghiep do thi, vong xoay",
523,"be boi bon mua trong nha, be boi, khu dich vu thuong mai, be boi trong nha, nha tre, be boi ngoai troi, khu the duc the thao, cong vien",
524,"cho, khu cong nghiep",
525,1,
526,"ngan hang, khu tri thuc cao",
528,"khach san, casino nam hoi, nha hang",
529,"khu kinh te van phong, khu tai dinh cu, do thi",
530,"tt hanh chinh, cho, truong",
531,"tru so hai quan hien huu, cho dau moi nong san, trung tam hanh chinh p",
532,"khu spa, condotel, khach san 5 sao, be boi, phuong mai, nha hang, biet thu nghi duong bien, ho boi rieng, quay bar, dich vu lam dep, khu the thao ngoai troi, ho canh quan, phong tap gym",
533,"cho, truong hoc cap 1 , 2 , 3, ho ha dinh, chung cu five star garden",
534,"truong mam non thanh to, cong vien",
535,"benh vien da khoa duc giang, tttm, cong vien viet hung, kdt viet hung, truong hoc cap 1,2 viet hung, aeon mall, vincom long bien",
537,"ho boi, khu dan tri",
538,"uy ban, cho, truong hoc, benh vien",
539,"khu nghi duong, bien, cong vien chu de, casino, ben du thuyen, quoc te, san bay phu cat, khu vui choi, quang truong nhac nuoc lon, san golf 36 ho",
540,"truong hoc binh loi trung, cho cau do, benh vien quan y 175, dai hoc van lang, sieu thi emart",
542,"quan xa, khu cong nghiep vsip 2, dai hoc viet duc, truong hoc, cho",
543,"truong hoc lien cap 1 2 3, dien may xanh, bach hoa xanh, sieu thi, benh vien",
545,"hour, san bay",
546,"cho, truong hoc, trung tam thi tu tuong lai",
547,"lien ke, truong mam non, truong cap 2, tieu hoc",
548,"khu dan cu truong hoc, dan sinh",
